============================================================
  Generated by:           Genus(TM) Synthesis Solution 18.10-p003_1
  Generated on:           Oct 04 2021  10:01:45 pm
  Module:                 axis_conv_engine
  Technology libraries:   tcbn45gsbwpbc0d88 120
                          tcbn45gsbwpbc0d880d88 120
                          tcbn45gsbwpbc0d880d99 120
                          tcbn45gsbwpbc0d881d1 120
                          physical_cells 
  Operating conditions:   BC0D88COM 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                                     Module                        Cell Count  Cell Area  Net Area   Total Area 
    Ca[0].Ga[0].Ua[1].Ma[7].ACC      accumulator_raw_21                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_21                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[6].ACC      accumulator_raw_20                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_20                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[5].ACC      accumulator_raw_19                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_19                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[4].ACC      accumulator_raw_18                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_18                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[3].ACC      accumulator_raw_17                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_17                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[2].ACC      accumulator_raw_16                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_16                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[1].Ma[1].ACC      accumulator_raw_15                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_15                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[13].ACC     accumulator_raw_13                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_13                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[12].ACC     accumulator_raw_12                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_12                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[11].ACC     accumulator_raw_11                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_11                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[10].ACC     accumulator_raw_10                                         306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_10                96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[9].ACC      accumulator_raw_9                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_9                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[8].ACC      accumulator_raw_8                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_8                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[7].ACC      accumulator_raw_7                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_7                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[6].ACC      accumulator_raw_6                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_6                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[5].ACC      accumulator_raw_5                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_5                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[4].ACC      accumulator_raw_4                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_4                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[3].ACC      accumulator_raw_3                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_3                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[2].ACC      accumulator_raw_2                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_2                 96    262.042     0.000      262.042 
    Ca[0].Ga[0].Ua[0].Ma[1].ACC      accumulator_raw_1                                          306    614.791     0.000      614.791 
      add_31_23                      add_signed_195_6416                                        186    312.435     0.000      312.435 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_1                 96    262.042     0.000      262.042 
    MUL_CONTROL                      n_delay_N1_WORD_WIDTH18                                     75    199.051     0.000      199.051 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH18_RESET_VALUE0_LOCAL0                   75    199.051     0.000      199.051 
    ACC_USER                         n_delay_N1_WORD_WIDTH16                                     63    166.296     0.000      166.296 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH16_RESET_VALUE0_LOCAL0_1                 63    166.296     0.000      166.296 
    ACC_VALID_LAST                   n_delay_N1_WORD_WIDTH2                                      10     23.517     0.000       23.517 
      delay_reg_gen[0].m_data_reg    register_WORD_WIDTH2_RESET_VALUE0_LOCAL0                    10     23.517     0.000       23.517 
    Mb[13].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_14                         5     11.758     0.000       11.758 
    Mb[12].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_13                         5     11.758     0.000       11.758 
    Mb[11].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_12                         5     11.758     0.000       11.758 
    Mb[10].BYPASS_SUM                register_WORD_WIDTH1_RESET_VALUE0_11                         5     11.758     0.000       11.758 
    Mb[9].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_10                         5     11.758     0.000       11.758 
    Mb[8].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_9                          5     11.758     0.000       11.758 
    Mb[7].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_8                          5     11.758     0.000       11.758 
    Mb[6].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_7                          5     11.758     0.000       11.758 
    Mb[5].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_6                          5     11.758     0.000       11.758 
    Mb[4].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_5                          5     11.758     0.000       11.758 
    Mb[3].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_4                          5     11.758     0.000       11.758 
    Mb[2].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_3                          5     11.758     0.000       11.758 
    Mb[1].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_2                          5     11.758     0.000       11.758 
    Mb[0].BYPASS_SUM                 register_WORD_WIDTH1_RESET_VALUE0_1                          5     11.758     0.000       11.758 
    MUX_SEL                          register_WORD_WIDTH1_RESET_VALUE0                            5     11.758     0.000       11.758 
  SLICE                              axis_register_DATA_WIDTH4704_KEEP_ENABLE0_LAST_ENA       33374  96083.723     0.000    96083.723 
