============================================================
  Generated by:           Genus(TM) Synthesis Solution 18.10-p003_1
  Generated on:           Oct 03 2021  09:52:50 pm
  Module:                 axis_conv_engine
  Technology libraries:   tcbn45gsbwpbc 120
                          physical_cells 
  Operating conditions:   BCCOM 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                                     Module                        Cell Count  Cell Area  Net Area   Total Area 
    Ca[0].Ga[0].Ua[7].Ma[9].ACC      accumulator_107                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_107               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6221                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[8].ACC      accumulator_106                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_106               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6222                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[7].ACC      accumulator_105                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_105               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6223                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[6].ACC      accumulator_104                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_104               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6224                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[5].ACC      accumulator_103                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_103               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6225                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[4].ACC      accumulator_102                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_102               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6226                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[3].ACC      accumulator_101                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_101               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6227                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[2].ACC      accumulator_100                                             72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_100               24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6228                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[1].ACC      accumulator_99                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_99                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6036                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[7].Ma[0].ACC      accumulator_98                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_98                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6037                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[13].ACC     accumulator_97                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_97                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6038                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[12].ACC     accumulator_96                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_96                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6039                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[11].ACC     accumulator_95                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_95                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6040                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[10].ACC     accumulator_94                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_94                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6041                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[9].ACC      accumulator_93                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_93                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6042                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[8].ACC      accumulator_92                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_92                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6043                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[7].ACC      accumulator_91                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_91                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6044                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[6].ACC      accumulator_90                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_90                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6045                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[5].ACC      accumulator_89                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_89                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6047                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[4].ACC      accumulator_88                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_88                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6048                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[3].ACC      accumulator_87                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_87                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6049                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[2].ACC      accumulator_86                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_86                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6050                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[1].ACC      accumulator_85                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_85                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6051                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[6].Ma[0].ACC      accumulator_84                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_84                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6052                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[13].ACC     accumulator_83                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_83                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6053                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[12].ACC     accumulator_82                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_82                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6054                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[11].ACC     accumulator_81                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_81                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6055                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[10].ACC     accumulator_80                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_80                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6056                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[9].ACC      accumulator_79                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_79                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6058                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[8].ACC      accumulator_78                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_78                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6059                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[7].ACC      accumulator_77                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_77                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6060                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[6].ACC      accumulator_76                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_76                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6061                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[5].ACC      accumulator_75                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_75                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6062                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[4].ACC      accumulator_74                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_74                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6063                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[3].ACC      accumulator_73                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_73                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6064                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[2].ACC      accumulator_72                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_72                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6065                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[1].ACC      accumulator_71                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_71                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6066                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[5].Ma[0].ACC      accumulator_70                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_70                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6067                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[13].ACC     accumulator_69                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_69                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6069                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[12].ACC     accumulator_68                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_68                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6070                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[11].ACC     accumulator_67                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_67                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6071                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[10].ACC     accumulator_66                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_66                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6072                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[9].ACC      accumulator_65                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_65                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6073                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[8].ACC      accumulator_64                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_64                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6074                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[7].ACC      accumulator_63                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_63                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6075                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[6].ACC      accumulator_62                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_62                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6076                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[5].ACC      accumulator_61                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_61                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6077                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[4].ACC      accumulator_60                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_60                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6078                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[3].ACC      accumulator_59                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_59                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6080                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[2].ACC      accumulator_58                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_58                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6081                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[1].ACC      accumulator_57                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_57                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6082                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[4].Ma[0].ACC      accumulator_56                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_56                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6083                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[13].ACC     accumulator_55                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_55                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6084                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[12].ACC     accumulator_54                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_54                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6085                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[11].ACC     accumulator_53                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_53                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6086                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[10].ACC     accumulator_52                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_52                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6087                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[9].ACC      accumulator_51                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_51                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6088                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[8].ACC      accumulator_50                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_50                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6089                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[7].ACC      accumulator_49                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_49                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6091                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[6].ACC      accumulator_48                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_48                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6092                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[5].ACC      accumulator_47                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_47                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6093                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[4].ACC      accumulator_46                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_46                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6094                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[3].ACC      accumulator_45                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_45                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6095                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[2].ACC      accumulator_44                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_44                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6096                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[1].ACC      accumulator_43                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_43                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6097                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[3].Ma[0].ACC      accumulator_42                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_42                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6098                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[13].ACC     accumulator_41                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_41                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6099                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[12].ACC     accumulator_40                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_40                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6100                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[11].ACC     accumulator_39                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_39                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6102                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[10].ACC     accumulator_38                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_38                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6103                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[9].ACC      accumulator_37                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_37                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6104                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[8].ACC      accumulator_36                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_36                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6105                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[7].ACC      accumulator_35                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_35                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6106                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[6].ACC      accumulator_34                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_34                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6107                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[5].ACC      accumulator_33                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_33                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6108                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[4].ACC      accumulator_32                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_32                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6109                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[3].ACC      accumulator_31                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_31                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6110                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[2].ACC      accumulator_30                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_30                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6111                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[1].ACC      accumulator_29                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_29                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6113                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[2].Ma[0].ACC      accumulator_28                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_28                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6114                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[13].ACC     accumulator_27                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_27                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6115                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[12].ACC     accumulator_26                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_26                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6116                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[11].ACC     accumulator_25                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_25                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6117                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[10].ACC     accumulator_24                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_24                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6118                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[9].ACC      accumulator_23                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_23                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6119                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[8].ACC      accumulator_22                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_22                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6120                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[7].ACC      accumulator_21                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_21                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6121                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[6].ACC      accumulator_20                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_20                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6122                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[5].ACC      accumulator_19                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_19                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6130                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[4].ACC      accumulator_18                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_18                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6141                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[3].ACC      accumulator_17                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_17                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6152                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[2].ACC      accumulator_16                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_16                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6163                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[1].ACC      accumulator_15                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_15                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6174                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[1].Ma[0].ACC      accumulator_14                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_14                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6185                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[13].ACC     accumulator_13                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_13                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6196                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[12].ACC     accumulator_12                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_12                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6207                                       24    103.194    10.934      114.128 
    Ca[0].Ga[0].Ua[0].Ma[11].ACC     accumulator_11                                              72    242.903    33.753      276.656 
      REG                            register_WORD_WIDTH24_RESET_VALUE0_LOCAL0_11                24    114.307     0.000      114.307 
      add_31_23                      add_unsigned_195_6218                                       24    103.194    10.934      114.128 
